None
loss tensor(0.1674, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0055, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0046, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0098, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0202, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(8.7495e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0040, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0023, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-4.6785e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0052, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0039, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0056, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0061, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0056, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(6.0486e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0067, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(3.1673e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0037, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-4.1530e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0080, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0072, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0065, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0049, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0027, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0036, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0046, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0017, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0078, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0044, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0155, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0043, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0099, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0034, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0101, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0070, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0072, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-8.5895e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0157, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0074, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0045, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-7.7757e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0047, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0097, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0074, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0161, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0055, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(2.2761e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0082, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0051, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0096, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0068, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0034, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0101, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0038, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0053, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-8.7463e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(2.8841e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0033, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0025, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0026, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0002, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-1.4362e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(3.0042e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-8.6968e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0058, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0015, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0009, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0005, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(5.6128e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0030, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0001, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0003, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0018, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0014, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0006, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0028, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0011, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0035, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0016, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0029, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0020, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0019, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0013, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0074, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0008, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0024, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0032, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0010, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-8.5642e-05, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0021, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0022, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0004, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0012, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0059, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0031, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0007, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0041, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(-0.0067, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0032, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0042, device='cuda:0', grad_fn=<DivBackward0>)
loss tensor(0.0003, device='cuda:0', grad_fn=<DivBackward0>)
