loss tensor(3.3409, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1389.1854, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1392.6938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1396.2023, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1399.7107, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1403.2191, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1406.7275, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1410.2360, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1413.7444, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1417.2528, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1420.7612, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1424.2697, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1427.7781, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1431.2865, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1434.7949, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1438.3033, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1441.8118, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1445.3202, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1448.8286, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1452.3370, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1455.8455, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1459.3539, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1462.8623, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1466.3707, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1469.8792, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1473.3876, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1476.8960, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1480.4044, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1483.9128, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1487.4213, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1490.9297, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1494.4381, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1497.9465, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1501.4550, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1504.9634, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1508.4718, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1511.9802, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1515.4886, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1518.9971, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1522.5055, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1526.0139, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1529.5223, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1533.0308, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1536.5392, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1540.0476, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1543.5560, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1547.0645, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1550.5729, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1554.0813, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1557.5897, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1561.0981, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1564.6066, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1568.1150, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1571.6234, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1575.1318, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1578.6403, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1582.1487, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1585.6571, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1589.1655, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1592.6740, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1596.1824, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1599.6908, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1603.1992, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1606.7076, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1610.2161, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1613.7245, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1617.2329, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1620.7413, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1624.2498, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1627.7582, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1631.2666, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1634.7750, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1638.2834, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1641.7919, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1645.3003, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1648.8087, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1652.3171, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1655.8256, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1659.3340, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1662.8424, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1666.3508, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1669.8593, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1673.3677, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1676.8761, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1680.3845, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1683.8929, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1687.4014, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1690.9098, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1694.4182, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1697.9266, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1701.4351, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1704.9435, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1708.4519, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1711.9603, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1715.4688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1718.9772, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1722.4856, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1725.9940, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1729.5024, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1733.0109, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1736.5193, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1740.0277, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1743.5361, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1747.0446, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1750.5530, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1754.0614, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1757.5698, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1761.0782, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1764.5867, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1768.0951, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1771.6035, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1775.1119, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1778.6204, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1782.1288, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1785.6372, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1789.1456, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1792.6541, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1796.1625, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1799.6709, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1803.1793, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1806.6877, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1810.1962, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1813.7046, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1817.2130, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1820.7214, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1824.2299, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1827.7383, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1831.2467, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1834.7551, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1838.2635, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1841.7720, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1845.2804, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1848.7888, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1852.2972, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1855.8057, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1859.3141, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1862.8225, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1866.3309, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1869.8394, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1873.3478, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1876.8562, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1880.3646, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1883.8730, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1887.3815, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1890.8899, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1894.3983, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1897.9067, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1901.4152, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1904.9236, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1908.4320, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1911.9404, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1915.4489, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1918.9573, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1922.4657, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1925.9741, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1929.4825, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1932.9910, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1936.4994, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1940.0078, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1943.5162, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1947.0247, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1950.5331, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1954.0415, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1957.5499, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1961.0583, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1964.5668, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1968.0752, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1971.5836, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1975.0920, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1978.6005, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1982.1089, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1985.6173, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1989.1257, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1992.6342, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1996.1426, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(1999.6510, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2003.1594, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2006.6678, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2010.1763, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2013.6847, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2017.1931, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2020.7015, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2024.2100, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2027.7184, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2031.2268, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2034.7352, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2038.2437, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2041.7521, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2045.2605, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2048.7690, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2052.2776, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2055.7861, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2059.2947, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2062.8032, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2066.3118, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2069.8203, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2073.3289, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2076.8374, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2080.3459, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2083.8545, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2087.3630, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2090.8716, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2094.3801, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2097.8887, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2101.3972, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2104.9058, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2108.4143, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2111.9229, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2115.4314, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2118.9399, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2122.4485, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2125.9570, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2129.4656, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2132.9741, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2136.4827, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2139.9912, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2143.4998, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2147.0083, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2150.5168, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2154.0254, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2157.5339, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2161.0425, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2164.5510, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2168.0596, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2171.5681, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2175.0767, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2178.5852, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2182.0938, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2185.6023, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2189.1108, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2192.6194, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2196.1279, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2199.6365, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2203.1450, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2206.6536, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2210.1621, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2213.6707, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2217.1792, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2220.6877, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2224.1963, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2227.7048, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2231.2134, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2234.7219, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2238.2305, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2241.7390, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2245.2476, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2248.7561, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2252.2646, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2255.7732, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2259.2817, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2262.7903, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2266.2988, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2269.8074, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2273.3159, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2276.8245, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2280.3330, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2283.8416, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2287.3501, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2290.8586, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2294.3672, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2297.8757, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2301.3843, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2304.8928, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2308.4014, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2311.9099, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2315.4185, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2318.9270, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2322.4355, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2325.9441, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2329.4526, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2332.9612, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2336.4697, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2339.9783, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2343.4868, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2346.9954, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2350.5039, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2354.0125, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2357.5210, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2361.0295, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2364.5381, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2368.0466, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2371.5552, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2375.0637, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2378.5723, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2382.0808, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2385.5894, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2389.0979, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2392.6064, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2396.1150, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2399.6235, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2403.1321, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2406.6406, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2410.1492, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2413.6577, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2417.1663, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2420.6748, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2424.1833, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2427.6919, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2431.2004, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2434.7090, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2438.2175, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2441.7261, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2445.2346, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2448.7432, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2452.2517, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2455.7603, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2459.2688, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2462.7773, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2466.2859, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2469.7944, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2473.3030, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2476.8115, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2480.3201, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2483.8286, device='cuda:0', grad_fn=<AddBackward0>)
loss tensor(2487.3372, device='cuda:0', grad_fn=<AddBackward0>)
